48.0 , 1.2,0.4,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
49.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
50.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
51.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
52.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
53.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,2.8,
54.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,0.3,
55.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,0.3,
56.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,0.3,
57.0 , 1.4,1.0,4.8,1.4,0.0,0.2,0.4,2.2,0.3,
58.0 , 1.4,1.0,2.8,1.4,0.0,0.2,0.4,2.2,0.3,
59.0 , 1.4,1.0,2.8,2.5,0.0,0.2,0.4,2.2,0.3,
60.0 , 1.4,1.0,2.8,2.5,0.0,0.2,1.3,2.2,0.3,
61.0 , 1.4,1.0,2.8,2.5,0.0,0.2,1.3,1.0,0.3,
62.0 , 1.4,1.0,2.8,2.5,0.0,1.3,1.3,1.0,0.3,
63.0 , 1.4,1.0,2.8,2.5,0.0,1.3,1.3,1.0,0.3,
64.0 , 1.4,1.0,2.8,2.6,0.0,1.3,1.3,1.0,0.3,
65.0 , 1.4,1.0,2.8,2.6,1.2,1.3,1.2,1.0,0.3,
66.0 , 1.4,1.0,2.8,2.6,1.2,1.3,1.2,2.2,0.3,
67.0 , 1.4,1.0,2.8,2.6,1.2,1.3,1.2,2.2,0.3,
68.0 , 1.4,1.0,2.8,2.6,1.2,1.3,1.2,2.2,0.3,
69.0 , 2.5,1.0,2.8,2.2,1.2,1.3,1.2,2.2,0.3,
70.0 , 2.5,1.0,2.8,2.2,2.0,1.3,1.2,2.2,2.2,
71.0 , 2.5,1.0,2.8,2.2,2.0,1.3,1.2,2.2,2.2,
72.0 , 2.5,1.0,2.8,2.2,2.0,1.3,1.2,2.2,2.2,
73.0 , 2.5,1.0,0.7,2.2,2.0,1.3,1.2,2.2,2.2,
74.0 , 4.2,1.0,0.7,3.2,2.0,1.3,1.2,2.2,2.2,
75.0 , 4.2,1.0,0.7,3.2,2.0,1.3,1.2,2.2,2.2,
76.0 , 4.2,1.0,0.7,3.2,2.0,0.7,1.2,2.2,2.2,
77.0 , 4.2,1.0,0.7,3.2,2.0,0.7,1.2,2.2,2.2,
78.0 , 4.2,3.6,0.7,3.2,2.0,0.7,1.2,2.2,2.2,
79.0 , 4.2,3.6,0.7,3.2,2.0,0.7,1.1,2.2,2.2,
80.0 , 4.2,3.6,0.7,3.2,2.0,0.7,1.1,1.3,2.2,
81.0 , 4.2,3.6,0.7,3.2,2.0,2.4,1.1,1.3,2.2,
82.0 , 4.2,3.6,0.7,3.2,2.0,2.4,1.1,1.3,2.2,
83.0 , 4.2,3.6,0.7,3.2,2.0,2.4,1.1,1.3,2.2,
84.0 , 4.2,3.6,0.7,3.2,0.6,2.4,1.1,1.3,1.0,
85.0 , 4.2,3.6,0.7,3.2,0.6,2.4,1.1,1.3,1.0,
86.0 , 4.2,3.6,0.7,3.2,0.6,1.6,1.1,1.3,1.0,
87.0 , 4.2,3.6,1.0,3.2,0.6,1.6,1.1,1.3,1.0,
88.0 , 4.7,3.6,1.0,3.2,0.6,1.6,1.1,1.3,1.0,
89.0 , 4.7,3.6,1.0,3.2,0.6,1.6,1.1,1.3,5.0,
90.0 , 4.7,3.6,1.0,3.2,0.6,1.6,1.1,1.3,5.0,
91.0 , 4.7,3.6,1.0,3.2,0.6,0.6,1.1,1.3,5.0,
92.0 , 4.7,3.6,1.0,3.2,0.6,0.6,1.1,1.3,5.0,
93.0 , 4.7,3.6,1.0,3.2,0.6,0.6,1.1,1.3,5.0,
94.0 , 4.7,3.6,1.0,3.2,0.6,0.6,4.3,1.3,5.0,
95.0 , 4.7,3.6,1.0,3.2,0.6,0.6,4.3,3.5,5.0,
96.0 , 4.7,3.6,1.0,3.2,0.6,0.6,4.3,3.5,5.0,
97.0 , 4.7,3.6,1.0,3.2,0.6,0.6,4.3,3.5,5.0,
98.0 , 4.7,3.6,1.0,3.2,0.6,0.6,4.3,3.5,5.0,
99.0 , 4.7,3.3,1.0,3.2,0.6,0.6,6.6,3.5,5.0,
100.0 , 4.7,3.3,1.0,1.2,4.2,0.6,6.6,3.5,5.0,
101.0 , 4.7,3.3,1.0,1.2,4.2,0.6,6.6,3.5,5.0,
102.0 , 4.7,3.3,1.0,1.2,4.2,0.6,6.6,3.5,5.0,
103.0 , 4.7,3.3,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
104.0 , 4.7,4.8,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
105.0 , 3.5,4.8,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
106.0 , 3.5,4.8,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
107.0 , 3.5,4.8,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
108.0 , 3.5,4.8,1.0,1.2,4.2,0.6,6.6,3.5,3.3,
109.0 , 3.5,5.6,1.0,1.2,4.2,0.6,6.6,2.2,3.3,
110.0 , 3.5,5.6,1.0,1.2,4.2,3.3,6.6,2.2,3.3,
111.0 , 3.5,5.6,1.0,1.2,4.2,3.3,6.6,2.2,3.3,
112.0 , 3.5,5.6,1.0,1.2,4.2,3.3,6.6,2.2,3.3,
113.0 , 3.5,5.6,1.0,1.2,4.2,3.3,3.4,2.2,3.3,
114.0 , 3.5,8.2,1.0,1.2,2.7,3.3,3.4,2.0,3.3,
115.0 , 3.5,8.2,1.0,1.2,2.7,3.4,3.4,2.0,3.3,
116.0 , 3.5,8.2,0.8,1.2,2.7,3.4,3.4,2.0,3.3,
117.0 , 3.5,8.2,0.8,1.2,2.7,3.4,3.4,2.0,2.6,
118.0 , 3.5,8.2,0.8,1.2,2.7,3.4,3.8,2.0,2.6,
119.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
120.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
121.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
122.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
123.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
124.0 , 0.7,8.2,0.8,4.9,1.8,3.4,3.8,2.0,2.6,
125.0 , 0.7,8.2,0.8,4.9,1.8,8.6,3.8,2.0,2.6,
126.0 , 0.7,8.2,0.8,4.9,1.8,8.6,3.8,2.0,2.6,
127.0 , 0.7,8.2,0.8,4.9,1.8,8.6,3.8,2.0,2.6,
128.0 , 0.7,4.9,0.8,4.9,1.8,8.6,3.8,2.0,2.6,
129.0 , 0.7,4.9,0.8,4.9,1.8,8.6,3.8,2.0,2.6,
130.0 , 0.7,4.9,0.8,4.9,1.8,8.6,3.8,3.2,2.6,
131.0 , 0.7,4.9,1.3,4.9,1.8,8.6,3.8,3.2,2.6,
132.0 , 0.7,4.9,1.3,4.9,1.8,8.6,3.8,3.2,3.7,
133.0 , 0.7,4.9,1.3,9.9,1.8,8.6,2.9,3.2,3.7,
134.0 , 1.1,4.9,1.3,9.9,1.2,8.6,2.9,3.2,3.7,
135.0 , 1.1,4.9,1.3,9.9,1.2,8.6,2.9,3.2,3.7,
136.0 , 1.1,4.9,1.3,9.9,1.2,8.6,2.9,3.2,3.7,
137.0 , 1.1,4.9,1.3,9.9,1.2,8.6,2.9,3.2,3.7,
138.0 , 1.1,4.9,1.3,9.9,1.2,8.6,2.9,3.2,3.7,
139.0 , 1.1,4.9,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
140.0 , 1.1,4.9,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
141.0 , 1.1,4.9,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
142.0 , 1.1,4.9,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
143.0 , 1.1,4.9,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
144.0 , 1.1,4.8,1.3,9.9,1.2,7.2,2.9,3.2,3.7,
145.0 , 1.1,4.8,0.9,9.9,1.2,7.2,2.9,3.2,3.7,
146.0 , 1.1,4.8,0.9,9.9,1.2,7.2,2.9,3.2,3.9,
147.0 , 1.1,4.8,0.9,8.4,1.2,7.2,1.4,3.2,3.9,
148.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.4,3.2,3.9,
149.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.4,3.2,3.9,
150.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.4,3.2,3.9,
151.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.4,5.0,3.9,
152.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.8,5.0,3.9,
153.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.8,5.0,3.9,
154.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.8,5.0,3.9,
155.0 , 3.6,4.8,0.9,8.4,1.2,7.2,1.8,5.0,3.9,
156.0 , 3.6,4.8,0.9,8.4,1.2,1.9,1.8,5.0,3.9,
157.0 , 3.6,4.8,0.9,8.4,1.2,1.9,1.8,5.0,3.9,
158.0 , 3.6,1.2,0.9,8.4,1.3,1.9,1.8,5.0,3.9,
159.0 , 3.6,1.2,0.9,8.4,1.3,1.9,1.8,5.0,3.9,
160.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,5.0,3.9,
161.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,5.0,6.6,
162.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,5.0,6.6,
163.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,5.0,6.6,
164.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,5.0,6.6,
165.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,2.8,6.6,
166.0 , 3.6,1.2,1.1,8.4,1.3,1.9,1.8,2.8,6.6,
167.0 , 3.6,1.2,1.1,8.4,1.3,1.9,0.8,2.8,6.6,
168.0 , 3.6,1.2,1.1,8.4,1.3,1.9,0.8,2.8,6.6,
169.0 , 3.6,1.2,1.1,13.6,1.3,1.9,0.8,2.8,6.6,
170.0 , 3.6,1.2,1.1,13.6,1.3,1.5,0.8,4.4,6.6,
171.0 , 3.6,1.2,1.1,13.6,1.3,1.5,0.8,4.4,6.6,
172.0 , 3.6,1.2,1.1,13.6,0.0,1.5,0.8,4.4,6.6,
173.0 , 3.6,2.2,1.1,13.6,0.0,1.5,0.8,4.4,6.6,
174.0 , 3.6,2.2,1.1,13.6,0.0,1.5,0.8,4.4,6.6,
175.0 , 3.6,2.2,1.1,13.6,0.0,5.6,0.8,4.0,7.8,
176.0 , 3.6,2.2,1.1,13.6,0.0,5.6,0.8,4.0,7.8,
177.0 , 2.7,2.2,1.1,13.6,1.0,5.6,0.8,4.0,7.8,
178.0 , 2.7,2.2,1.1,13.6,1.0,5.6,0.8,4.0,7.8,
179.0 , 2.7,2.2,1.1,13.6,1.0,5.6,0.8,4.0,7.8,
180.0 , 2.7,2.2,1.0,13.6,1.0,5.6,0.8,4.0,7.8,
181.0 , 2.7,2.2,1.0,13.6,1.0,5.6,1.8,4.0,7.8,
182.0 , 2.7,2.2,1.0,13.6,1.0,5.6,1.8,4.0,7.8,
183.0 , 2.7,2.2,1.0,13.6,1.0,5.6,1.8,4.0,7.8,
184.0 , 2.7,2.2,1.0,13.6,1.0,5.6,1.8,4.0,7.8,
185.0 , 2.7,2.2,1.0,13.6,1.0,5.6,1.8,4.0,7.8,
186.0 , 2.7,2.2,1.0,13.6,1.0,5.6,5.0,4.0,7.8,
187.0 , 2.7,2.2,1.0,13.6,1.0,5.6,5.0,4.0,7.8,
188.0 , 2.7,2.2,1.0,13.6,1.0,5.6,5.0,4.0,7.8,
189.0 , 2.7,2.2,1.0,13.6,1.0,0.2,5.0,4.0,7.8,
190.0 , 2.7,2.2,1.0,13.6,1.0,0.2,5.0,4.0,4.8,
191.0 , 2.7,2.2,1.0,13.6,1.0,0.2,5.0,4.0,4.8,
192.0 , 2.5,2.5,1.0,17.4,3.5,0.2,5.0,4.0,4.8,
193.0 , 2.5,2.5,1.0,17.4,3.5,0.2,5.0,4.0,4.8,
194.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
195.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
196.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
197.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
198.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
199.0 , 2.5,2.5,0.8,17.4,3.5,0.2,5.0,4.0,4.8,
200.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,4.8,
201.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,4.8,
202.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,4.8,
203.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,4.8,
204.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,5.2,
205.0 , 2.5,2.5,0.8,17.4,3.5,0.2,3.7,4.0,5.2,
206.0 , 3.8,2.5,0.8,14.2,1.5,0.2,3.7,4.0,5.2,
207.0 , 3.8,2.5,0.8,14.2,1.5,0.2,3.7,4.0,5.2,
208.0 , 3.8,2.5,0.8,14.2,1.5,0.6,3.7,4.0,5.2,
209.0 , 3.8,2.5,4.7,14.2,1.5,0.6,3.7,4.2,5.2,
210.0 , 3.8,2.5,4.7,14.2,1.5,0.6,3.7,4.2,5.2,
211.0 , 3.8,2.5,4.7,16.4,2.2,0.6,3.7,4.2,5.2,
212.0 , 3.8,2.5,4.7,16.4,2.2,0.6,3.7,4.2,5.2,
213.0 , 3.8,2.5,4.7,16.4,2.2,0.6,3.7,4.2,5.2,
214.0 , 3.8,2.5,4.7,16.4,2.2,0.6,2.8,4.2,5.2,
215.0 , 3.8,2.5,4.7,16.4,2.2,0.6,2.8,4.2,5.2,
216.0 , 3.8,2.5,4.7,16.4,3.4,0.6,2.8,4.2,5.2,
217.0 , 3.8,2.5,4.7,16.4,3.4,0.6,2.8,4.2,5.2,
218.0 , 3.8,0.5,4.7,16.4,3.4,0.6,2.8,4.2,5.2,
219.0 , 3.8,0.5,4.7,16.4,3.4,0.6,2.8,4.2,4.3,
220.0 , 3.8,0.5,4.7,16.4,3.4,0.6,2.8,4.2,4.3,
221.0 , 4.6,0.5,4.7,16.4,3.4,0.6,2.8,4.2,4.3,
222.0 , 4.6,0.5,4.7,16.4,3.4,0.6,2.8,4.2,4.3,
223.0 , 4.6,0.5,5.3,16.4,3.4,0.6,2.8,4.2,4.3,
224.0 , 4.6,0.5,5.3,16.4,3.4,0.6,2.8,4.2,4.3,
225.0 , 4.6,0.5,5.3,16.1,3.4,0.6,2.8,4.2,4.3,
226.0 , 4.6,0.5,5.3,16.1,3.4,0.6,2.8,4.2,4.3,
227.0 , 4.6,0.5,5.3,16.1,3.4,0.6,2.8,4.2,4.3,
228.0 , 4.6,0.5,7.2,16.1,3.4,0.6,2.8,4.2,4.3,
229.0 , 4.6,0.5,7.2,16.1,3.4,0.6,1.8,3.2,4.3,
230.0 , 4.6,0.5,7.2,16.1,3.4,0.6,1.8,3.2,4.3,
231.0 , 4.6,0.5,7.2,16.1,0.9,0.6,1.8,3.2,4.3,
232.0 , 4.6,1.7,7.2,16.1,0.9,0.6,1.8,3.2,4.3,
233.0 , 4.6,1.7,7.2,16.1,0.9,0.6,1.8,3.2,4.3,
234.0 , 4.6,1.7,7.2,16.1,0.9,0.6,1.8,3.2,4.3,
235.0 , 3.3,1.7,7.2,16.1,0.9,3.2,1.8,3.2,4.3,
236.0 , 3.3,1.7,7.2,16.1,0.9,3.2,1.8,3.2,4.3,
237.0 , 3.3,1.7,7.2,16.1,0.9,3.2,1.8,3.2,4.3,
238.0 , 3.3,1.7,7.2,16.1,0.9,3.2,1.8,3.2,4.3,
239.0 , 3.3,1.7,7.2,16.4,0.9,3.2,1.8,3.2,4.3,
240.0 , 3.3,1.7,7.2,16.4,0.9,3.2,1.8,3.2,4.3,
241.0 , 3.3,1.7,7.2,16.4,0.9,3.2,1.8,3.2,4.3,
242.0 , 3.3,1.7,7.2,16.4,0.9,3.2,1.8,3.2,4.3,
243.0 , 3.3,1.7,7.2,16.4,0.9,3.2,1.2,4.1,4.3,
244.0 , 3.3,1.7,6.6,16.4,0.9,3.2,1.2,4.1,4.3,
245.0 , 3.3,1.7,6.6,16.4,0.9,3.2,1.2,4.1,4.3,
246.0 , 3.3,0.0,6.6,16.4,0.9,3.2,1.2,4.1,4.3,
247.0 , 3.3,0.0,6.6,16.4,0.9,3.2,1.2,4.1,4.3,
248.0 , 3.3,0.0,6.6,16.4,0.9,3.2,1.2,4.6,6.1,
249.0 , 3.3,0.0,6.6,16.4,0.9,0.7,1.2,4.6,6.1,
250.0 , 4.4,0.0,6.6,16.4,2.6,0.7,1.2,4.6,6.1,
251.0 , 4.4,0.0,6.6,16.4,2.6,0.7,1.2,4.6,6.1,
252.0 , 4.4,0.0,6.6,16.4,2.6,0.7,1.2,4.6,6.1,
253.0 , 4.4,0.0,6.6,16.4,2.6,0.7,1.2,3.8,6.1,
254.0 , 4.4,0.0,6.6,22.6,2.6,0.7,1.2,3.8,6.1,
255.0 , 4.4,0.0,6.6,22.6,2.6,0.7,1.2,3.8,6.1,
256.0 , 4.4,0.0,6.6,22.6,2.6,0.7,1.2,3.8,6.1,
257.0 , 4.4,0.0,6.6,22.6,2.6,0.7,1.2,3.8,6.1,
258.0 , 4.4,0.0,3.3,22.6,2.6,0.7,3.7,3.8,6.1,
259.0 , 4.4,0.0,3.3,22.6,2.6,0.7,3.7,3.8,6.1,
260.0 , 4.4,0.4,3.3,22.6,2.6,0.7,3.7,3.8,6.1,
261.0 , 4.4,0.4,3.3,22.6,2.6,0.7,3.7,3.8,6.1,
262.0 , 4.4,0.4,3.3,22.6,2.6,0.7,3.7,3.8,1.0,
263.0 , 4.4,0.4,4.0,22.6,2.6,0.7,3.7,3.8,1.0,
264.0 , 3.7,0.4,4.0,22.6,1.1,0.4,3.7,3.8,1.0,
265.0 , 3.7,0.4,4.0,22.6,1.1,0.4,3.7,3.8,1.0,
266.0 , 3.7,0.4,4.0,22.6,1.1,0.4,3.7,3.8,1.0,
267.0 , 3.7,0.4,4.0,22.6,1.1,0.4,3.7,3.8,1.0,
268.0 , 3.7,0.4,4.0,22.3,1.1,0.4,3.7,3.7,1.0,
269.0 , 5.4,0.4,4.0,22.3,2.0,0.4,3.7,3.7,1.0,
270.0 , 5.4,0.4,4.0,22.3,2.0,0.4,3.7,3.7,1.0,
271.0 , 5.4,0.4,4.0,22.3,2.0,0.4,3.7,3.7,1.0,
272.0 , 5.4,0.4,4.0,22.3,2.0,0.4,3.8,3.7,1.0,
273.0 , 5.4,0.4,4.0,28.4,2.0,0.4,3.8,3.7,1.0,
274.0 , 5.4,2.1,4.0,28.4,2.6,0.4,3.8,3.7,1.0,
275.0 , 5.4,2.1,4.0,28.4,2.6,0.4,3.8,3.7,1.0,
276.0 , 5.4,2.1,4.0,28.4,2.6,0.4,3.8,3.7,1.0,
277.0 , 5.4,2.1,4.0,28.4,2.6,0.4,3.8,3.7,1.2,
278.0 , 5.4,2.1,2.5,28.4,2.6,1.8,3.8,3.7,1.2,
279.0 , 5.4,2.1,2.5,28.4,2.6,1.8,3.8,3.7,1.2,
280.0 , 5.4,2.1,2.5,28.4,2.6,1.8,3.8,3.7,1.2,
281.0 , 5.4,2.1,2.5,28.4,2.6,1.8,3.8,3.7,1.2,
282.0 , 5.4,2.1,2.5,28.4,2.6,1.8,3.8,3.2,1.2,
283.0 , 4.3,2.1,2.5,28.4,2.6,1.8,3.8,3.2,1.2,
284.0 , 4.3,2.1,2.5,28.4,2.6,1.8,3.8,3.2,1.2,
285.0 , 4.3,2.1,2.5,28.4,2.6,1.8,3.8,3.2,1.2,
286.0 , 4.3,2.1,2.5,28.4,2.6,1.8,3.8,3.2,1.2,
287.0 , 4.3,2.1,2.5,22.1,2.6,1.8,1.3,3.4,1.2,
288.0 , 4.3,1.1,2.5,22.1,2.6,1.8,1.3,3.4,1.2,
289.0 , 4.3,1.1,2.5,22.1,2.0,1.8,1.3,3.4,1.2,
290.0 , 4.3,1.1,2.5,22.1,2.0,1.8,1.3,3.4,1.2,
291.0 , 4.3,1.1,2.5,22.1,2.0,1.8,1.3,3.4,2.3,
292.0 , 4.3,1.1,1.1,22.2,2.0,1.8,1.3,3.4,2.3,
293.0 , 4.3,3.2,1.1,22.2,2.0,2.3,1.3,3.4,2.3,
294.0 , 4.3,3.2,1.1,22.2,2.0,2.3,1.3,3.4,2.3,
295.0 , 4.3,3.2,1.1,22.2,2.0,2.3,1.3,3.4,2.3,
296.0 , 4.3,3.2,1.1,22.2,2.0,2.3,1.3,3.4,2.3,
297.0 , 8.7,3.2,1.6,23.4,2.0,2.3,1.3,3.4,2.3,
298.0 , 8.7,3.2,1.6,23.4,2.0,2.3,1.3,3.4,2.3,
299.0 , 8.7,3.2,1.6,23.4,2.0,2.3,1.3,3.4,2.3,
300.0 , 8.7,3.2,1.6,23.4,2.0,2.3,1.3,3.4,2.3,
301.0 , 8.7,3.2,1.6,23.4,2.0,2.3,4.4,4.3,2.3,
302.0 , 8.7,3.2,1.6,23.4,2.0,2.3,4.4,4.3,2.3,
303.0 , 8.7,3.2,1.6,23.4,0.0,2.3,4.4,4.3,2.3,
304.0 , 8.7,3.2,1.6,23.4,0.0,2.3,4.4,4.3,2.3,
305.0 , 8.7,3.2,1.6,23.4,0.0,2.3,4.4,4.3,2.3,
306.0 , 8.7,3.2,1.6,23.4,0.0,2.3,4.4,4.3,1.2,
307.0 , 8.7,6.0,1.6,23.4,0.0,0.5,4.4,4.3,1.2,
308.0 , 8.7,6.0,1.6,23.4,0.0,0.5,4.4,4.3,1.2,
309.0 , 8.7,6.0,1.6,23.4,0.0,0.5,4.4,4.3,1.2,
310.0 , 8.7,6.0,1.6,23.4,0.0,0.5,4.4,4.3,1.2,
311.0 , 8.4,6.0,3.9,20.4,0.0,0.5,4.4,4.3,1.2,
312.0 , 8.4,6.0,3.9,20.4,0.0,0.5,4.4,4.3,1.2,
313.0 , 8.4,6.0,3.9,20.4,0.6,0.5,4.4,4.3,1.2,
314.0 , 8.4,6.0,3.9,20.4,0.6,0.5,4.4,4.3,1.2,
315.0 , 8.4,6.0,3.9,20.4,0.6,0.5,4.4,1.4,1.2,
316.0 , 8.4,6.0,3.9,20.4,0.6,0.5,2.0,1.4,1.2,
317.0 , 8.4,6.0,3.9,20.4,0.6,0.5,2.0,1.4,1.2,
318.0 , 8.4,6.0,3.9,20.4,0.6,0.5,2.0,1.4,1.2,
319.0 , 8.4,6.0,3.9,20.4,0.6,0.5,2.0,1.4,1.2,
320.0 , 8.4,6.0,3.9,20.4,0.6,0.5,2.0,2.0,1.7,
321.0 , 8.4,2.5,3.9,20.4,0.6,0.5,2.0,2.0,1.7,
322.0 , 8.4,2.5,3.9,20.4,0.6,2.2,2.0,2.0,1.7,
323.0 , 8.4,2.5,3.9,20.4,0.6,2.2,2.0,2.0,1.7,
324.0 , 8.4,2.5,3.9,20.4,0.6,2.2,2.0,2.0,1.7,
325.0 , 8.4,2.5,2.1,20.4,0.6,2.2,2.0,2.0,1.7,
326.0 , 8.4,3.8,2.1,21.6,0.6,2.2,2.0,2.0,1.7,
327.0 , 8.4,3.8,2.1,21.6,2.4,2.2,2.0,2.0,1.7,
328.0 , 8.4,3.8,2.1,21.6,2.4,2.2,2.0,2.0,1.7,
329.0 , 8.4,3.8,2.1,21.6,2.4,2.2,2.0,2.0,1.7,
330.0 , 11.7,3.8,3.4,21.6,2.4,2.2,1.0,2.0,1.7,
331.0 , 11.7,3.8,3.4,21.6,2.4,2.2,1.0,2.0,1.7,
332.0 , 11.7,3.8,3.4,21.6,2.4,2.2,1.0,2.0,1.7,
333.0 , 11.7,3.8,3.4,21.6,2.4,2.2,1.0,2.0,1.7,
334.0 , 11.7,3.8,3.4,21.6,2.4,2.2,1.0,2.0,1.7,
